fecha_utc,sku,child_asin,listing_status,listing_current_quantity,fba_quantity_available,listing_fulfillment_channel
2026-08-23,946151,B0CYQ2W264,Active,1816,0,DEFAULT
2026-08-23,946152,B0CYPVYT7L,Inactive,0,0,DEFAULT
2026-08-23,946161,B0DP75HJ58,Inactive,0,0,DEFAULT
2026-08-23,946162,B0DP75CCZ5,Inactive,0,0,DEFAULT
2026-08-23,946163,B0DP72J2DG,Inactive,0,0,DEFAULT
2026-08-23,946165,B0F4KPNN2K,Active,0,49,AMAZON_EU
2026-08-23,946179,B0D1H2X8BZ,Active,416,0,DEFAULT
2026-08-23,946201,B0FPT3T7NZ,Active,394,0,DEFAULT
2026-08-23,946209,B0G1Z6B5WG,Active,457,0,DEFAULT
2026-08-23,946303,B0DK3BMKSJ,Active,0,27,AMAZON_EU
2026-08-23,946304,B0DK39MCJV,Active,961,0,DEFAULT
2026-08-23,946330,B0DKXQNWTF,Inactive,0,0,DEFAULT
2026-08-23,946331,B0DKXRYGFG,Active,201,0,DEFAULT
2026-08-23,946332,B0DKXRL382,Active,0,16,AMAZON_EU
2026-08-23,946333,B0DKXNQG7Q,Active,0,15,AMAZON_EU
2026-08-23,946338,B0DKXQHND8,Active,229,0,DEFAULT
2026-08-23,946339,B0DKXQ34XL,Active,78,0,DEFAULT
2026-08-23,946340,B0F4KKC3H5,Active,0,90,AMAZON_EU
2026-08-23,946369,B0F24S1SW9,Active,0,84,AMAZON_EU
2026-08-23,946370,B0FX9MRWGD,Active,419,0,DEFAULT
2026-08-23,946371,B0FPTD4L8P,Active,883,0,DEFAULT
2026-08-23,946372,B0FPTJ2214,Active,501,0,DEFAULT
2026-08-23,946377,B0H6C7F98N,Inactive,0,0,DEFAULT
2026-08-23,946378,B0H6C5CVCG,Inactive,0,0,DEFAULT
2026-08-23,946379,B0G2CX7K8B,Inactive,0,0,DEFAULT
2026-08-23,946381,B0F2GCCNVS,Active,0,20,AMAZON_EU
2026-08-23,946392,B0DQ5CQTG2,Inactive,0,0,AMAZON_EU
2026-08-23,946394,B0G1NB9T84,Active,295,0,DEFAULT
2026-08-23,946399,B0FBSCXGQT,Active,567,0,DEFAULT
2026-08-23,946402,B0F9Z5T7NY,Active,0,106,AMAZON_EU
2026-08-23,946403,B0D9KL2MJS,Inactive,0,0,DEFAULT
2026-08-23,946405,B0D9HVXBGQ,Inactive,0,0,DEFAULT
2026-08-23,946406,B0DBR3KL43,Active,529,0,DEFAULT
2026-08-23,946410,B0FPV2BZ5S,Active,114,0,DEFAULT
2026-08-23,946412,B0F4FG7WR9,Inactive,0,0,DEFAULT
2026-08-23,946414,B0FPTYMFL6,Active,33,0,DEFAULT
2026-08-23,946415,B0G2CWXZJR,Active,754,0,DEFAULT
2026-08-23,946416,B0G2CWH3K6,Active,524,0,DEFAULT
2026-08-23,946417,B0DC74MF8H,Active,299,0,DEFAULT
2026-08-23,946422,B0DGXZDSY3,Active,496,0,DEFAULT
2026-08-23,946424,B0DGY16GG9,Active,504,0,DEFAULT
2026-08-23,946433,B0F145RLGW,Inactive,0,0,DEFAULT
2026-08-23,946434,B0F141YZ86,Inactive,0,0,DEFAULT
2026-08-23,946443,B0F21RF31Y,Inactive,0,0,AMAZON_EU
2026-08-23,946462,B0FLYJXKPG,Active,349,0,DEFAULT
2026-08-23,946466,B0DKXQMCPS,Inactive,0,0,DEFAULT
2026-08-23,946467,B0DKXR7H8Q,Inactive,0,0,DEFAULT
2026-08-23,946468,B0DKXRQ8YB,Active,201,0,DEFAULT
2026-08-23,946469,B0DKXRNLKG,Active,201,0,DEFAULT
2026-08-23,946555,B0DK93X9GZ,Active,660,0,DEFAULT
2026-08-23,946581,B0DLH3DW71,Inactive,0,0,DEFAULT
2026-08-23,946622,B0F9YGKHRR,Active,98,0,DEFAULT
2026-08-23,946623,B0FB44XVYP,Active,415,0,DEFAULT
2026-08-23,946624,B0FBSDCWLX,Active,98,0,DEFAULT
2026-08-23,946625,B0FBSZHX73,Active,567,0,DEFAULT
2026-08-23,946634,B0FPTD5GF5,Inactive,0,0,DEFAULT
2026-08-23,946648,B0F54RLWSS,Active,116,0,DEFAULT
2026-08-23,946649,B0FGDJC7FF,Active,721,0,DEFAULT
2026-08-23,946659,B0FBS5CDTK,Active,76,0,DEFAULT
2026-08-23,946666,B0FBS6FJT7,Inactive,0,0,DEFAULT
2026-08-23,946670,B0FBS6R28T,Inactive,0,0,DEFAULT
2026-08-23,946699,B0F94FCZMS,Inactive,0,0,DEFAULT
2026-08-23,946700,B0F94GDDSZ,Inactive,0,0,DEFAULT
2026-08-23,946770,B0FP2WSXZK,Inactive,0,0,DEFAULT
2026-08-23,946771,B0FP2SYHRK,Inactive,0,0,DEFAULT
2026-08-23,946774,B0H6C3PKNJ,Active,2348,0,DEFAULT
2026-08-23,946781,B0H6C36HGK,Active,959,0,DEFAULT
2026-08-23,946788,B0FPV1VRV7,Inactive,0,0,DEFAULT
2026-08-23,946789,B0H6BVQL5T,Inactive,0,0,DEFAULT
2026-08-23,946804,B0FP2SZ4GC,Active,3070,0,DEFAULT
2026-08-23,946805,B0FPDDDJR2,Active,1472,0,DEFAULT
2026-08-23,946821,B0FM8M2TSM,Inactive,0,0,DEFAULT
2026-08-23,946822,B0FM8NTH4V,Inactive,0,0,DEFAULT
2026-08-23,946823,B0FM8QLGYV,Inactive,0,0,DEFAULT
2026-08-23,946824,B0FMYPLGM3,Inactive,0,0,DEFAULT
2026-08-23,946825,B0FNDK5D97,Inactive,0,0,DEFAULT
2026-08-23,946826,B0FNWJN3BB,Inactive,0,0,DEFAULT
2026-08-23,946827,B0FNRGY4LP,Inactive,0,0,DEFAULT
2026-08-23,946828,B0FNDN79DG,Inactive,0,0,DEFAULT
2026-08-23,946829,B0FP2BNPJW,Inactive,0,0,DEFAULT
2026-08-23,946830,B0FNN8P4JP,Active,220,0,DEFAULT
2026-08-23,946831,B0G4DBXK73,Active,180,0,DEFAULT
2026-08-23,946918,B0FP2Y78GC,Active,114,0,DEFAULT
2026-08-23,946919,B0GH8YY94H,Inactive,0,0,DEFAULT
2026-08-23,946967,B0H6C53PNR,Active,844,0,DEFAULT
2026-08-23,946968,B0H6FXLG3D,Active,1924,0,DEFAULT
2026-08-23,947079,B0FTQKFW39,Inactive,0,0,DEFAULT
2026-08-23,947114,B0GKC4YX1K,Active,1583,0,DEFAULT
2026-08-23,947115,B0H29N62Z4,Active,1059,0,DEFAULT
2026-08-23,947116,B0H2HPSFZX,Active,1614,0,DEFAULT
2026-08-23,947117,B0H1X8K9QR,Active,3316,0,DEFAULT
2026-08-23,947118,B0H29PFLLK,Active,849,0,DEFAULT
2026-08-23,947120,B0GXC1Q3TN,Active,9,0,DEFAULT
2026-08-23,947121,B0GXC1RTBP,Active,10,0,DEFAULT
2026-08-23,947122,B0GXC5FW23,Active,10,0,DEFAULT
2026-08-23,947123,B0GXC3PLZ5,Active,10,0,DEFAULT
2026-08-23,947124,B0GXC1T63N,Active,663,0,DEFAULT
2026-08-23,947125,B0GXC74RLR,Active,511,0,DEFAULT
2026-08-23,947126,B0GXC63TYR,Active,1019,0,DEFAULT
2026-08-23,947127,B0GXC1X45T,Active,511,0,DEFAULT
2026-08-23,947128,B0GXC7X28L,Active,404,0,DEFAULT
2026-08-23,947129,B0GXBZ9PNS,Active,404,0,DEFAULT
2026-08-23,947130,B0GXC6PFGD,Active,311,0,DEFAULT
2026-08-23,947131,B0GXC4C1F8,Active,311,0,DEFAULT
2026-08-23,947136,B0GXC5Z171,Active,260,0,DEFAULT
2026-08-23,947137,B0GXC31FSD,Active,260,0,DEFAULT
2026-08-23,947138,B0GXC7N9PR,Active,1520,0,DEFAULT
2026-08-23,947139,B0GXC4TK9R,Active,483,0,DEFAULT
2026-08-23,947140,B0GXC5MJ3Z,Active,1052,0,DEFAULT
2026-08-23,947141,B0GXBQQWWG,Active,483,0,DEFAULT
2026-08-23,947142,B0GXC2WBTL,Active,298,0,DEFAULT
2026-08-23,947143,B0GXC741YQ,Active,298,0,DEFAULT
2026-08-23,947148,B0GXCBDW7Y,Active,340,0,DEFAULT
2026-08-23,947149,B0GXC3M13Z,Active,183,0,DEFAULT
2026-08-23,947150,B0GXC3M141,Active,297,0,DEFAULT
2026-08-23,947151,B0GXC91QVD,Active,182,0,DEFAULT
2026-08-23,947172,B0GP88XY37,Inactive,0,0,DEFAULT
2026-08-23,947299,B0H99RHHSM,Active,948,0,DEFAULT
2026-08-23,9EF53427D033D2E698C819F63DBD0D95,B0C28FBR9J,Incomplete,0,0,DEFAULT
2026-08-23,B071V7L1P9,B071V7L1P9,Inactive,0,0,DEFAULT
2026-08-23,CB58405700CD596673E4999740402BF5,B073HT3HD7,Inactive,0,0,DEFAULT
2026-08-23,E49226C48A653F870906E2610E261CE2,B07B9LWBML,Inactive,0,0,DEFAULT
2026-08-23,EE920D24FFF7361EEDCB81F32559FF43,B079MJFZ14,Incomplete,0,0,DEFAULT
2026-08-23,F6CC35E73C232359269289E85DF17856,B073HRLHH6,Inactive,0,0,DEFAULT
2026-08-23,P943542,B088DF7K24,Incomplete,0,0,DEFAULT
2026-08-23,P943623,B088DGWNSR,Incomplete,0,0,DEFAULT
2026-08-23,P943656,B088DHVL82,Incomplete,0,0,DEFAULT
2026-08-23,P943699,B088DDXWTC,Incomplete,0,0,DEFAULT
2026-08-23,P943871,B099ZN261C,Incomplete,0,0,DEFAULT
2026-08-23,P943889,B0CXY8WW62,Incomplete,0,0,DEFAULT
2026-08-23,P944204,B08PDL8QVZ,Incomplete,0,0,DEFAULT
2026-08-23,P944205,B0CDCPCNGM,Incomplete,0,0,DEFAULT
2026-08-23,P944219,B09HKRL7NK,Incomplete,0,0,DEFAULT
2026-08-23,P944219,B0HFWSHRZW,Incomplete,0,0,DEFAULT
2026-08-23,P944222,B08ZY6L184,Incomplete,0,0,DEFAULT
2026-08-23,P944276,B0FZDQ6SJQ,Incomplete,0,0,DEFAULT
2026-08-23,P944506,B0BBMNPWQ8,Incomplete,0,0,DEFAULT
2026-08-23,P944651,B0BWF8BWPN,Incomplete,0,0,DEFAULT
2026-08-23,P944653,B0DM92Y37W,Incomplete,0,0,DEFAULT
2026-08-23,P944654,B0CCPGNKS7,Incomplete,0,0,DEFAULT
2026-08-23,P944655,B0D9HV3R75,Incomplete,0,0,DEFAULT
2026-08-23,P944708,B0BC232J3X,Incomplete,0,0,DEFAULT
2026-08-23,P944726,B0H9S6NXKH,Incomplete,0,0,DEFAULT
2026-08-23,P944729,B0C93Z3755,Incomplete,0,0,DEFAULT
2026-08-23,P945097,B0CY5JDCM9,Incomplete,0,0,DEFAULT
2026-08-23,P945604,B0CNQ4Z4J7,Incomplete,0,0,DEFAULT
2026-08-23,P945609,B0H75Y9ND9,Incomplete,0,0,DEFAULT
2026-08-23,P945615,B0DK25KL1D,Incomplete,0,0,DEFAULT
2026-08-23,P945637,B0DNTP7QRG,Incomplete,0,0,DEFAULT
2026-08-23,P945835,B0CX93S7TB,Incomplete,0,0,DEFAULT
2026-08-23,P946150,B0CYCR3TVY,Incomplete,0,0,DEFAULT
2026-08-23,P946303,B0DJP6GJJV,Incomplete,0,0,DEFAULT
2026-08-23,P946330,B0DKXRQMF5,Incomplete,0,0,DEFAULT
2026-08-23,P946338,B0DKXP4F55,Incomplete,0,0,DEFAULT
2026-08-23,P946392,B0DQ5KXSZH,Incomplete,0,0,DEFAULT
2026-08-23,P946659,B0FBWZ333K,Incomplete,0,0,DEFAULT
2026-08-23,P947120,B0GXGRCQG7,Incomplete,0,0,DEFAULT
2026-08-23,P947124,B0GXGG3122,Incomplete,0,0,DEFAULT
2026-08-23,P947136,B0GXGJTLSX,Incomplete,0,0,DEFAULT
2026-08-23,P947148,B0GXGGLYFG,Incomplete,0,0,DEFAULT
2026-08-23,amzn.gr.941051-zzw3jC4ZpYeSuWKxq_oknp-LN,B0792LNGNK,Active,0,3,AMAZON_EU
2026-08-23,amzn.gr.941051-zzw3jC4ZpYeSuWKxq_oknp-LN,B0792LNGNK,Active,0,3,AMAZON_EU
2026-08-23,amzn.gr.941051-zzw3jC4ZpYeSuWKxq_oknp-LN,B0792LNGNK,Active,0,3,AMAZON_EU
2026-08-23,amzn.gr.941051-zzw3jC4ZpYeSuWKxq_oknp-LN,B0792LNGNK,Active,0,3,AMAZON_EU
2026-08-23,amzn.gr.941051-zzw3jC4ZpYeSuWKxq_oknp-LN,B0792LNGNK,Active,0,3,AMAZON_EU
2026-08-23,amzn.gr.943559-uizjiuHPjwPdv5oQ6ZL0f1-VG,B07Q481WWR,Incomplete,0,0,AMAZON_EU
2026-08-23,amzn.gr.943626-X30b3DAEn-7uJsPAOTmhVR-LN,B07VNBSXK7,Active,0,2,AMAZON_EU
2026-08-23,amzn.gr.943626-X30b3DAEn-7uJsPAOTmhVR-LN,B07VNBSXK7,Active,0,2,AMAZON_EU
2026-08-23,amzn.gr.943871-1-VlY_cp83mhmyjjl0R1y0-LN,B08KTC12JV,Active,0,1,AMAZON_EU
2026-08-23,amzn.gr.943875-shiSpkRLnayH_NQ0xJ9ZGw-VG,B09CDY4FFQ,Active,0,1,AMAZON_EU
2026-08-23,amzn.gr.944055-Hx4LgPHhrhYD9YijUTOp0e-AC,B08PZF6SFB,Inactive,0,0,AMAZON_EU
2026-08-23,amzn.gr.944217-2UR27TK3lvKOd-gWHs1m0V-LN,B0C2872T73,Incomplete,0,0,AMAZON_EU
2026-08-23,amzn.gr.944597-gRbRUTDy2l38e6kZBHZ_dN-LN,B0FPTM51H9,Active,0,6,AMAZON_EU
2026-08-23,amzn.gr.944651-jyqDp4XCTphuhAtW2zF-0k-VG,B0BVRTQQQK,Active,0,1,AMAZON_EU
2026-08-23,amzn.gr.944651-jyqDp4XCTphuhAtW2zF-0k-VG,B0BVRTQQQK,Active,0,1,AMAZON_EU
2026-08-23,amzn.gr.944652_1-GCXgKmPfwsZcnijGCzIS-VG,B0FPTTGQ7T,Active,0,1,AMAZON_EU
2026-08-23,amzn.gr.944653_1-OomMTdqrVf_TaSRaDnmg-VG,B0BMLQVQ7N,Incomplete,0,1,AMAZON_EU
2026-08-23,amzn.gr.944707-So7Yfg1HLW3W1yRm-zBhcO-LN,B0CBM3J75P,Active,0,40,AMAZON_EU
2026-08-23,amzn.gr.944707-So7Yfg1HLW3W1yRm-zBhcO-LN,B0CBM3J75P,Active,0,40,AMAZON_EU
2026-08-23,amzn.gr.944707-W_2mqokUAY3aVjedHbVkCF-LN,B0CBM3J75P,Incomplete,0,35,AMAZON_EU
2026-08-23,amzn.gr.944707-W_2mqokUAY3aVjedHbVkCF-LN,B0CBM3J75P,Active,0,35,AMAZON_EU
2026-08-23,amzn.gr.944707-W_2mqokUAY3aVjedHbVkCF-LN,B0CBM3J75P,Active,0,35,AMAZON_EU
2026-08-23,amzn.gr.944707-_oBAL51U_Aqh70UaxVvzvK-VG,B0CBM3J75P,Active,0,2,AMAZON_EU
2026-08-23,amzn.gr.944707-_oBAL51U_Aqh70UaxVvzvK-VG,B0CBM3J75P,Active,0,2,AMAZON_EU
2026-08-23,amzn.gr.945379-2omXoImDDaMLZeP-n2Jp4C-LN,B0C6BLY8NB,Active,0,1,AMAZON_EU
2026-08-23,amzn.gr.945379-2omXoImDDaMLZeP-n2Jp4C-LN,B0C6BLY8NB,Active,0,1,AMAZON_EU
2026-08-23,amzn.gr.946052-5vfu1poWhRSyVxHQhge2MY-LN,B0D8QH3P78,Active,0,3,AMAZON_EU
2026-08-23,amzn.gr.946061-49bITgigpBCBqiVSOP36hZ-AC,B0DHRYBS7Z,Incomplete,0,0,AMAZON_EU
2026-08-23,amzn.gr.946061-Y5mc6KGvTs7tvGCl-8BDa4-LN,B0DHRYBS7Z,Active,0,0,AMAZON_EU
2026-08-23,amzn.gr.946103-iOD9FrsjgnSXNDrQlRNnYF-VG,B0D6348ZXW,Active,0,1,AMAZON_EU
2026-08-23,amzn.gr.946109-RdZt6daBl2j7KL5STUcYx6-VG,B0DCVSRZTD,Active,0,1,AMAZON_EU
2026-08-23,amzn.gr.946113-vijkeYTARe0u3ysjCUJ_kG-LN,B0D7PWM392,Active,0,1,AMAZON_EU
2026-08-23,amzn.gr.946303-ic7GEU5QVv-k1mk-K41gHH-LN,B0DK3BMKSJ,Incomplete,0,1,AMAZON_EU
2026-08-23,amzn.gr.946333-5xCB5A-8bwCUuh3UsPRGDA-LN,B0DKXNQG7Q,Inactive,0,0,AMAZON_EU
2026-08-23,amzn.gr.946392-22M8VFhW8Jd7USnniFnxyH-VG,B0DQ5CQTG2,Active,0,1,AMAZON_EU
2026-08-23,amzn.gr.946392-22M8VFhW8Jd7USnniFnxyH-VG,B0DQ5CQTG2,Active,0,1,AMAZON_EU
2026-08-23,amzn.gr.946392-BQh-prt0vclNOEEUTBxf6b-GD,B0DQ5CQTG2,Active,0,0,AMAZON_EU
2026-08-23,amzn.gr.946392-Bv2JvUKEXDOhmI_NzEeu0Z-LN,B0DQ5CQTG2,Active,0,2,AMAZON_EU
2026-08-23,amzn.gr.946443-aiCkkbIZ3WSJukgfnEdA9t-AC,B0F21RF31Y,Active,0,0,AMAZON_EU
2026-08-23,amzn.gr.v2.ouIDkV5Yc58VHMQb6koKlwmss2s,B07VP94MQM,Incomplete,0,0,AMAZON_EU
2026-08-24,058F2BD8B0AB86A89A2E9D2EFE505473,B088DG1N6Z,Incomplete,0,0,DEFAULT
2026-08-24,250E7D05-C4QQGTFJPY,B071V7L1P9,Inactive,593,0,DEFAULT
2026-08-24,4686719464D15E3F104BBB0FD1DE3F04,B0CCS1F1BT,Incomplete,0,0,DEFAULT
2026-08-24,65EBCBD2883D06DF8567F212FCCC77F5,B09HKRL7NK,Incomplete,0,0,DEFAULT
2026-08-24,65EBCBD2883D06DF8567F212FCCC77F5,B0HFX6K7WP,Incomplete,0,0,DEFAULT
2026-08-24,6C8419863841997688DEE68739919D5D,B07B8W8TJJ,Inactive,0,0,DEFAULT
2026-08-24,89C55F47FE9BC114594AD976DC263E80,B088DGRRFQ,Incomplete,0,0,DEFAULT
2026-08-24,8E22B7A18D53F5DE8C9F409DCFCA35FC,B0B9HQF3N5,Incomplete,0,0,DEFAULT
2026-08-24,940609,B06XBGB865,Inactive,0,0,AMAZON_EU
2026-08-24,941050,B0786SKL37,Inactive,0,0,DEFAULT
2026-08-24,941051,B0792LNGNK,Active,0,156,AMAZON_EU
2026-08-24,941671,B074942N3Q,Inactive,0,0,AMAZON_EU
2026-08-24,941824,B07891TLVM,Inactive,0,0,DEFAULT
2026-08-24,941825,B0DSQTX8LN,Inactive,0,0,DEFAULT
2026-08-24,943174,B07CQMJTS8,Active,0,151,AMAZON_EU
2026-08-24,943254,B07Q8JZ9B5,Inactive,0,0,DEFAULT
2026-08-24,943255,B07Q7G2XJM,Inactive,0,0,DEFAULT
2026-08-24,943294,B079SBBD3T,Inactive,0,0,AMAZON_EU
2026-08-24,943303,B07BGBQQRZ,Inactive,0,0,AMAZON_EU
2026-08-24,943303_1,B0FV3MCRTQ,Active,0,77,AMAZON_EU
2026-08-24,943304,B07BGD9KWZ,Inactive,0,0,AMAZON_EU
2026-08-24,943304_1,B0FV3MKCRC,Active,3043,0,DEFAULT
2026-08-24,943321,B07J1ZXZNF,Inactive,0,0,AMAZON_EU
2026-08-24,943322,B07J1ZDLDL,Inactive,0,0,AMAZON_EU
2026-08-24,943343,B07FN9QC1C,Active,0,22,AMAZON_EU
2026-08-24,943352,B07Q39JYVV,Active,0,15,AMAZON_EU
2026-08-24,943371,B07NTXY689,Inactive,0,0,AMAZON_EU
2026-08-24,943529,B07NDNYZJ3,Inactive,0,0,AMAZON_EU
2026-08-24,943542,B07NTXVLMS,Active,1803,0,DEFAULT
2026-08-24,943558,B07NKJL5MH,Active,0,0,AMAZON_EU
2026-08-24,943558_0,B0GGRS1T6R,Active,0,200,AMAZON_EU
2026-08-24,943559,B07Q481WWR,Active,129,0,DEFAULT
2026-08-24,943614,B07T8QGWV8,Active,0,31,AMAZON_EU
2026-08-24,943615,B07TBV2MRR,Active,0,52,AMAZON_EU
2026-08-24,943616,B07T9V3ZC1,Inactive,0,0,DEFAULT
2026-08-24,943623,B07VP94MQM,Inactive,0,0,DEFAULT
2026-08-24,943623_1,B0FPTZN6L7,Active,0,273,AMAZON_EU
2026-08-24,943624_1,B0FKNG4JJZ,Active,0,292,AMAZON_EU
2026-08-24,943625,B07VNBT2LX,Inactive,0,0,AMAZON_EU
2026-08-24,943625_1,B0FV3K4STW,Active,0,173,AMAZON_EU
2026-08-24,943626,B07VNBSXK7,Active,0,241,AMAZON_EU
2026-08-24,943657,B07WSJHS34,Inactive,0,0,AMAZON_EU
2026-08-24,943699,B082XKYCDT,Inactive,0,0,AMAZON_EU
2026-08-24,943699_1,B0FGJZKZ9V,Active,0,45,AMAZON_EU
2026-08-24,943700,B082XKMNV8,Active,0,145,AMAZON_EU
2026-08-24,943871,B08KTC12JV,Active,0,106,AMAZON_EU
2026-08-24,943871_0,B08KTC12JV,Inactive,0,0,DEFAULT
2026-08-24,943872,B08F2Q2XTF,Inactive,0,0,DEFAULT
2026-08-24,943875,B09CDY4FFQ,Active,0,51,AMAZON_EU
2026-08-24,943889,B08512S9LJ,Inactive,0,0,DEFAULT
2026-08-24,944054,B0DXKT1J8X,Active,0,0,AMAZON_EU
2026-08-24,944054_1,B09CDXYHRY,Active,0,81,AMAZON_EU
2026-08-24,944055,B08PZF6SFB,Inactive,0,0,AMAZON_EU
2026-08-24,944056,B08PZCRP8Z,Inactive,0,0,DEFAULT
2026-08-24,944121,B08CBFHDBX,Inactive,0,0,AMAZON_EU
2026-08-24,944134,B0FVY7F25X,Active,575,0,DEFAULT
2026-08-24,944149,B09N3XPCMD,Active,105,0,DEFAULT
2026-08-24,944149-new,B0FFT7S1V9,Active,105,0,DEFAULT
2026-08-24,944150,B0B6F639ML,Inactive,0,0,DEFAULT
2026-08-24,944184,B08ZNR1PS9,Inactive,0,0,AMAZON_EU
2026-08-24,944204,B08PZJCMZS,Active,0,79,AMAZON_EU
2026-08-24,944205,B09GS8RFBX,Inactive,0,0,DEFAULT
2026-08-24,944206,B09GW1LQLF,Inactive,0,0,AMAZON_EU
2026-08-24,944207,B09CDDG31G,Inactive,0,0,AMAZON_EU
2026-08-24,944209,B0C3CSP64V,Inactive,0,0,DEFAULT
2026-08-24,944211,B09RSXRJXV,Active,0,136,AMAZON_EU
2026-08-24,944216,B0CYLPGR96,Active,0,120,AMAZON_EU
2026-08-24,944217,B0C2872T73,Active,0,11,AMAZON_EU
2026-08-24,944219,B0DMFFGM1Z,Active,98,0,DEFAULT
2026-08-24,944222,B0C81X2HR2,Inactive,0,0,AMAZON_EU
2026-08-24,944276,B08LNLXCR4,Active,9,0,DEFAULT
2026-08-24,944489,B096SX2H9T,Inactive,0,0,DEFAULT
2026-08-24,944490,B099X97GQT,Inactive,0,0,DEFAULT
2026-08-24,944503,B0BMQC2MKW,Active,0,90,AMAZON_EU
2026-08-24,944504,B0BMLMQZTK,Inactive,0,0,AMAZON_EU
2026-08-24,944504_1,B0FX4ZXBJK,Active,1937,0,DEFAULT
2026-08-24,944505,B0BMQD2S3F,Inactive,0,0,DEFAULT
2026-08-24,944505_0,B0FFHGRV14,Active,0,35,AMAZON_EU
2026-08-24,944506,B0BBMN2LLM,Active,0,2,AMAZON_EU
2026-08-24,944507,B0BBMNQ7RW,Inactive,0,0,DEFAULT
2026-08-24,944528,B09FLZDZDQ,Inactive,0,0,DEFAULT
2026-08-24,944528-new,B0FFTND48P,Active,0,510,AMAZON_EU
2026-08-24,944529,B09FLZMXYQ,Active,526,0,DEFAULT
2026-08-24,944529_1,B0FV3H5PVK,Active,0,416,AMAZON_EU
2026-08-24,944545,B096BRQYFS,Inactive,0,0,DEFAULT
2026-08-24,944546,B096BPL9QV,Inactive,0,0,DEFAULT
2026-08-24,944547,B099SYTMWQ,Inactive,0,0,DEFAULT
2026-08-24,944549,B096BH2W16,Inactive,0,0,DEFAULT
2026-08-24,944550,B099TC292D,Inactive,0,0,DEFAULT
2026-08-24,944552,B096BDNXZC,Inactive,0,0,DEFAULT
2026-08-24,944553,B099T7TFP6,Inactive,0,0,DEFAULT
2026-08-24,944597,B0FPTM51H9,Active,0,59,AMAZON_EU
2026-08-24,944619,B0BBMNCVNX,Inactive,0,0,DEFAULT
2026-08-24,944621,B09HCTGQJ9,Active,11,0,DEFAULT
2026-08-24,944622,B09HTVRCNZ,Inactive,0,0,DEFAULT
2026-08-24,944637,B0H6C3YVB9,Active,412,0,DEFAULT
2026-08-24,944638,B0H6BXM815,Active,307,0,DEFAULT
2026-08-24,944651,B0BVRTQQQK,Active,0,185,AMAZON_EU
2026-08-24,944652,B0BVRSGQKM,Inactive,0,0,DEFAULT
2026-08-24,944652_1,B0FPTTGQ7T,Active,820,0,DEFAULT
2026-08-24,944653,B0DWXXQKHL,Inactive,0,0,AMAZON_EU
2026-08-24,944653_1,B0BMLQVQ7N,Inactive,0,0,AMAZON_EU
2026-08-24,944654,B09JKWCKTL,Inactive,0,0,AMAZON_EU
2026-08-24,944655,B0D93ZZTTY,Active,983,0,DEFAULT
2026-08-24,944707,B0CBM3J75P,Active,0,197,AMAZON_EU
2026-08-24,944708,B0BC9RTTBW,Inactive,0,0,AMAZON_EU
2026-08-24,944709,B0BC96L7WH,Active,0,1,AMAZON_EU
2026-08-24,944709_1,B0FV8KGQSB,Active,0,25,AMAZON_EU
2026-08-24,944725,B09C8ZR2VG,Inactive,0,0,AMAZON_EU
2026-08-24,944726,B09C91PG8L,Inactive,0,0,AMAZON_EU
2026-08-24,944729,B09PZ4CL6C,Inactive,0,0,AMAZON_EU
2026-08-24,944730,B09PZ33X7N,Inactive,0,0,AMAZON_EU
2026-08-24,944731,B09PZ5VBK4,Inactive,0,0,AMAZON_EU
2026-08-24,944732,B09PZ5ZQVY,Inactive,0,0,AMAZON_EU
2026-08-24,944837,B09FK84WX5,Inactive,0,0,AMAZON_EU
2026-08-24,945030,B09N3WSNVM,Active,99,0,DEFAULT
2026-08-24,945086,B0B5GN4T25,Active,223,0,DEFAULT
2026-08-24,945090,B0B5VHPF2G,Inactive,0,0,AMAZON_EU
2026-08-24,945097,B0BV7334YP,Active,0,115,AMAZON_EU
2026-08-24,945099,B0CC69PSPB,Inactive,0,0,AMAZON_EU
2026-08-24,945112,B0CZS18SM7,Active,1277,0,DEFAULT
2026-08-24,945114,B0C2DGYHK4,Active,410,0,DEFAULT
2026-08-24,945166,B0BC29BLTM,Active,122,0,DEFAULT
2026-08-24,945213,B0B5D6Q9J7,Active,475,0,DEFAULT
2026-08-24,945223,B0C49X86VL,Inactive,0,0,DEFAULT
2026-08-24,945224,B0C2ZPR8G3,Inactive,0,0,DEFAULT
2026-08-24,945379,B0C6BLY8NB,Active,0,208,AMAZON_EU
2026-08-24,945400,B0FPTNFKV5,Inactive,0,0,AMAZON_EU
2026-08-24,945491,B0G2RXR1WH,Inactive,0,0,DEFAULT
2026-08-24,945499,B0FPTB4675,Active,575,0,DEFAULT
2026-08-24,945506,B0C24RT5KV,Inactive,0,0,DEFAULT
2026-08-24,945510,B0C1NVH7X1,Inactive,0,0,DEFAULT
2026-08-24,945517,B0C24M8BXP,Inactive,0,0,DEFAULT
2026-08-24,945527,B0C24QWYWN,Inactive,0,0,DEFAULT
2026-08-24,945530,B0C1P3JNFC,Inactive,0,0,AMAZON_EU
2026-08-24,945530_1,B0FWKWHJ1X,Active,41,0,DEFAULT
2026-08-24,945533,B0C24R4DFN,Inactive,0,0,DEFAULT
2026-08-24,945536,B0C1P39PLZ,Inactive,0,0,DEFAULT
2026-08-24,945602,B0BWS221Y5,Active,474,0,DEFAULT
